21136 21136 21136
25266 25266 25266
26622 26622 26622
27114 27114 27114
29917 29917 29917
27756 27756 27756
25978 25978 25978
25380 25380 25380
28050 28050 28050
26217 26217 26217
27652 27652 27652
27909 27909 27909
27720 27720 27720
24727 24727 24727
26513 26513 26513
23325 23325 23325
27183 27183 27183
25281 25281 25281
21972 21972 21972
22995 22995 22995
22065 22065 22065
22548 22548 22548
22759 22759 22759
23974 23974 23974
24013 24013 24013
24590 24590 24590
24926 24926 24926
23076 23076 23076
26981 26981 26981
25928 25928 25928
28596 28596 28596
28191 28191 28191
29872 29872 29872
29784 29784 29784
31686 31686 31686
30293 30293 30293
35035 35035 35035
32026 32026 32026
34791 34791 34791
36102 36102 36102
36087 36087 36087
36942 36942 36942
36041 36041 36041
37855 37855 37855
33222 33222 33222
35703 35703 35703
34072 34072 34072
36516 36516 36516
38121 38121 38121
37786 37786 37786
41144 41144 41144
36714 36714 36714
34230 34230 34230
38305 38305 38305
38600 38600 38600
43147 43147 43147
44701 44701 44701
43891 43891 43891
44408 44408 44408
47179 47179 47179
47068 47068 47068
50518 50518 50518
50002 50002 50002
49160 49160 49160
47431 47431 47431
52341 52341 52341
53769 53769 53769
48091 48091 48091
56561 56561 56561
54070 54070 54070
51590 51590 51590
48609 48609 48609
53597 53597 53597
58618 58618 58618
57553 57553 57553
57487 57487 57487
52135 52135 52135
53292 53292 53292
50971 50971 50971
53655 53655 53655
57701 57701 57701
59612 59612 59612
59526 59526 59526
57081 57081 57081
55601 55601 55601
57817 57817 57817
60410 60410 60410
57878 57878 57878
60582 60582 60582
58276 58276 58276
55947 55947 55947
53568 53568 53568
57787 57787 57787
54154 54154 54154
55775 55775 55775
56692 56692 56692
59613 59613 59613
54759 54759 54759
53617 53617 53617
55331 55331 55331
57922 57922 57922
55689 55689 55689
51454 51454 51454
53686 53686 53686
52569 52569 52569
53689 53689 53689
52586 52586 52586
49738 49738 49738
48856 48856 48856
49842 49842 49842
49196 49196 49196
53008 53008 53008
50904 50904 50904
48144 48144 48144
45593 45593 45593
50018 50018 50018
46550 46550 46550
42488 42488 42488
42637 42637 42637
40549 40549 40549
35947 35947 35947
38480 38480 38480
39374 39374 39374
37029 37029 37029
36403 36403 36403
34330 34330 34330
35048 35048 35048
33907 33907 33907
31813 31813 31813
31238 31238 31238
34603 34603 34603
35113 35113 35113
6982 6982 6982
6598 6598 6598
6772 6772 6772
6479 6479 6479
6121 6121 6121
6530 6530 6530
5474 5474 5474
5915 5915 5915
7144 7144 7144
6066 6066 6066
6033 6033 6033
5589 5589 5589
4548 4548 4548
5143 5143 5143
6634 6634 6634
7605 7605 7605
6251 6251 6251
6089 6089 6089
6506 6506 6506
6904 6904 6904
7811 7811 7811
6555 6555 6555
5611 5611 5611
6087 6087 6087
5965 5965 5965
6374 6374 6374
5907 5907 5907
6669 6669 6669
6066 6066 6066
5294 5294 5294
4317 4317 4317
4344 4344 4344
3999 3999 3999
4836 4836 4836
5650 5650 5650
5300 5300 5300
5019 5019 5019
5771 5771 5771
4093 4093 4093
3900 3900 3900
5098 5098 5098
5874 5874 5874
4866 4866 4866
5162 5162 5162
5625 5625 5625
4017 4017 4017
6560 6560 6560
4440 4440 4440
3978 3978 3978
4885 4885 4885
7548 7548 7548
6995 6995 6995
7439 7439 7439
7698 7698 7698
8335 8335 8335
7845 7845 7845
7079 7079 7079
7503 7503 7503
7797 7797 7797
8418 8418 8418
8112 8112 8112
7410 7410 7410
8331 8331 8331
6943 6943 6943
7088 7088 7088
6425 6425 6425
7869 7869 7869
8038 8038 8038
7401 7401 7401
7460 7460 7460
8537 8537 8537
8129 8129 8129
9714 9714 9714
10642 10642 10642
9093 9093 9093
11054 11054 11054
9996 9996 9996
9912 9912 9912
10388 10388 10388
10865 10865 10865
9557 9557 9557
9599 9599 9599
11123 11123 11123
9562 9562 9562
10901 10901 10901
11806 11806 11806
12149 12149 12149
12246 12246 12246
12968 12968 12968
12443 12443 12443
12085 12085 12085
12459 12459 12459
12505 12505 12505
11928 11928 11928
12168 12168 12168
11664 11664 11664
12024 12024 12024
13815 13815 13815
12322 12322 12322
14152 14152 14152
13951 13951 13951
13179 13179 13179
11570 11570 11570
10601 10601 10601
11689 11689 11689
13428 13428 13428
11422 11422 11422
10043 10043 10043
10565 10565 10565
13257 13257 13257
12724 12724 12724
12139 12139 12139
9751 9751 9751
10398 10398 10398
10457 10457 10457
9504 9504 9504
10407 10407 10407
11813 11813 11813
10156 10156 10156
10185 10185 10185
9578 9578 9578
9168 9168 9168
8018 8018 8018
8102 8102 8102
9564 9564 9564
11205 11205 11205
8948 8948 8948
7380 7380 7380
6973 6973 6973
5735 5735 5735
5315 5315 5315
4698 4698 4698
4538 4538 4538
4221 4221 4221
7062 7062 7062
5309 5309 5309
5934 5934 5934
4905 4905 4905
5164 5164 5164
5742 5742 5742
5907 5907 5907
4431 4431 4431
4756 4756 4756
5132 5132 5132
102105 102105 102105
109682 109682 109682
104121 104121 104121
100741 100741 100741
103278 103278 103278
106046 106046 106046
104200 104200 104200
100674 100674 100674
105488 105488 105488
98432 98432 98432
98111 98111 98111
100033 100033 100033
96505 96505 96505
103664 103664 103664
99268 99268 99268
95991 95991 95991
98737 98737 98737
98572 98572 98572
100871 100871 100871
100472 100472 100472
101597 101597 101597
104703 104703 104703
102624 102624 102624
94018 94018 94018
93654 93654 93654
90251 90251 90251
83421 83421 83421
85899 85899 85899
86944 86944 86944
79531 79531 79531
82144 82144 82144
86872 86872 86872
86904 86904 86904
85154 85154 85154
89437 89437 89437
92814 92814 92814
90261 90261 90261
88059 88059 88059
87631 87631 87631
93284 93284 93284
90202 90202 90202
91233 91233 91233
89533 89533 89533
92019 92019 92019
91167 91167 91167
96170 96170 96170
100721 100721 100721
95360 95360 95360
93804 93804 93804
100131 100131 100131
97959 97959 97959
97341 97341 97341
106484 106484 106484
103004 103004 103004
100306 100306 100306
102377 102377 102377
105116 105116 105116
107327 107327 107327
101711 101711 101711
102046 102046 102046
100608 100608 100608
105570 105570 105570
102578 102578 102578
103045 103045 103045
106034 106034 106034
103118 103118 103118
107397 107397 107397
109493 109493 109493
115993 115993 115993
119544 119544 119544
124034 124034 124034
123918 123918 123918
132147 132147 132147
132466 132466 132466
140053 140053 140053
139289 139289 139289
140963 140963 140963
149593 149593 149593
150336 150336 150336
159150 159150 159150
159076 159076 159076
128347 128347 128347
134010 134010 134010
142060 142060 142060
161547 161547 161547
171280 171280 171280
171091 171091 171091
175023 175023 175023
178183 178183 178183
172697 172697 172697
176529 176529 176529
176990 176990 176990
175462 175462 175462
177465 177465 177465
184710 184710 184710
181268 181268 181268
169665 169665 169665
178904 178904 178904
183012 183012 183012
175521 175521 175521
174079 174079 174079
172199 172199 172199
171832 171832 171832
168045 168045 168045
171298 171298 171298
162939 162939 162939
153880 153880 153880
153368 153368 153368
149776 149776 149776
146450 146450 146450
150965 150965 150965
143981 143981 143981
145890 145890 145890
143786 143786 143786
147873 147873 147873
141341 141341 141341
139612 139612 139612
141946 141946 141946
146073 146073 146073
141191 141191 141191
137311 137311 137311
145926 145926 145926
134983 134983 134983
129551 129551 129551
135306 135306 135306
132382 132382 132382
124977 124977 124977
123543 123543 123543
122336 122336 122336
117221 117221 117221
112153 112153 112153
103414 103414 103414
105484 105484 105484
104798 104798 104798
102564 102564 102564
97473 97473 97473
97545 97545 97545
95339 95339 95339
93010 93010 93010
92530 92530 92530
91546 91546 91546
93221 93221 93221
94296 94296 94296
92984 92984 92984
32036 32036 32036
35393 35393 35393
35789 35789 35789
36719 36719 36719
34921 34921 34921
36080 36080 36080
34482 34482 34482
35591 35591 35591
37375 37375 37375
33917 33917 33917
35497 35497 35497
33295 33295 33295
32883 32883 32883
35031 35031 35031
34227 34227 34227
35516 35516 35516
39527 39527 39527
36909 36909 36909
31979 31979 31979
33845 33845 33845
33109 33109 33109
32372 32372 32372
34948 34948 34948
33158 33158 33158
29747 29747 29747
29884 29884 29884
32854 32854 32854
31469 31469 31469
32696 32696 32696
28921 28921 28921
30984 30984 30984
31400 31400 31400
31685 31685 31685
30721 30721 30721
31793 31793 31793
31149 31149 31149
33244 33244 33244
33874 33874 33874
35413 35413 35413
36446 36446 36446
35517 35517 35517
37957 37957 37957
36405 36405 36405
36885 36885 36885
41281 41281 41281
40545 40545 40545
40724 40724 40724
44975 44975 44975
44905 44905 44905
43402 43402 43402
44120 44120 44120
46138 46138 46138
45843 45843 45843
44949 44949 44949
49093 49093 49093
48542 48542 48542
51413 51413 51413
48699 48699 48699
50407 50407 50407
49607 49607 49607
51063 51063 51063
51687 51687 51687
50840 50840 50840
53047 53047 53047
60050 60050 60050
60445 60445 60445
60444 60444 60444
63262 63262 63262
59218 59218 59218
63640 63640 63640
63914 63914 63914
63211 63211 63211
62853 62853 62853
64535 64535 64535
65588 65588 65588
66272 66272 66272
68072 68072 68072
66141 66141 66141
63472 63472 63472
66765 66765 66765
68369 68369 68369
66831 66831 66831
68385 68385 68385
66623 66623 66623
68953 68953 68953
67704 67704 67704
71377 71377 71377
69845 69845 69845
72730 72730 72730
71650 71650 71650
69499 69499 69499
68161 68161 68161
72293 72293 72293
68831 68831 68831
69456 69456 69456
71436 71436 71436
70276 70276 70276
69202 69202 69202
70863 70863 70863
68385 68385 68385
66552 66552 66552
68814 68814 68814
62875 62875 62875
63793 63793 63793
63730 63730 63730
63685 63685 63685
61818 61818 61818
62965 62965 62965
61317 61317 61317
61531 61531 61531
61234 61234 61234
61986 61986 61986
62534 62534 62534
60529 60529 60529
62403 62403 62403
60445 60445 60445
61151 61151 61151
61079 61079 61079
57208 57208 57208
62471 62471 62471
64339 64339 64339
62351 62351 62351
58788 58788 58788
59468 59468 59468
56315 56315 56315
56143 56143 56143
54093 54093 54093
55445 55445 55445
52779 52779 52779
51504 51504 51504
50922 50922 50922
50805 50805 50805
49419 49419 49419
46039 46039 46039
45533 45533 45533
40686 40686 40686
41755 41755 41755
37660 37660 37660
43972 43972 43972
40365 40365 40365
42172 42172 42172
42907 42907 42907
42240 42240 42240
44308 44308 44308
4352 4352 4352
4764 4764 4764
4629 4629 4629
4732 4732 4732
4437 4437 4437
4435 4435 4435
4838 4838 4838
4846 4846 4846
5145 5145 5145
4895 4895 4895
4622 4622 4622
4706 4706 4706
4698 4698 4698
4525 4525 4525
4215 4215 4215
4734 4734 4734
5144 5144 5144
5146 5146 5146
4137 4137 4137
4657 4657 4657
4445 4445 4445
4599 4599 4599
4292 4292 4292
4157 4157 4157
4360 4360 4360
5000 5000 5000
4768 4768 4768
4000 4000 4000
4397 4397 4397
3017 3017 3017
3883 3883 3883
3200 3200 3200
3186 3186 3186
3463 3463 3463
3850 3850 3850
4060 4060 4060
4176 4176 4176
3944 3944 3944
2334 2334 2334
3976 3976 3976
3690 3690 3690
3327 3327 3327
4154 4154 4154
4333 4333 4333
3621 3621 3621
3168 3168 3168
2541 2541 2541
3907 3907 3907
4354 4354 4354
3989 3989 3989
4358 4358 4358
3627 3627 3627
3458 3458 3458
5055 5055 5055
4929 4929 4929
4766 4766 4766
5089 5089 5089
4147 4147 4147
3666 3666 3666
4666 4666 4666
4726 4726 4726
4070 4070 4070
4014 4014 4014
3718 3718 3718
4860 4860 4860
5017 5017 5017
4476 4476 4476
4739 4739 4739
4148 4148 4148
4298 4298 4298
4793 4793 4793
4573 4573 4573
4727 4727 4727
5400 5400 5400
4945 4945 4945
4576 4576 4576
4556 4556 4556
4616 4616 4616
4911 4911 4911
6311 6311 6311
6595 6595 6595
5516 5516 5516
6804 6804 6804
6167 6167 6167
5241 5241 5241
5975 5975 5975
8032 8032 8032
7474 7474 7474
7669 7669 7669
6875 6875 6875
5267 5267 5267
5007 5007 5007
6925 6925 6925
5753 5753 5753
6311 6311 6311
7245 7245 7245
6478 6478 6478
7077 7077 7077
9449 9449 9449
6463 6463 6463
6903 6903 6903
6952 6952 6952
7043 7043 7043
8026 8026 8026
6119 6119 6119
7945 7945 7945
6171 6171 6171
6040 6040 6040
7031 7031 7031
8215 8215 8215
6878 6878 6878
8755 8755 8755
7873 7873 7873
7950 7950 7950
8070 8070 8070
7488 7488 7488
6295 6295 6295
7139 7139 7139
6953 6953 6953
7378 7378 7378
7097 7097 7097
5888 5888 5888
4999 4999 4999
6450 6450 6450
5981 5981 5981
6865 6865 6865
5566 5566 5566
5511 5511 5511
5030 5030 5030
5128 5128 5128
4965 4965 4965
4494 4494 4494
6287 6287 6287
4916 4916 4916
4557 4557 4557
4631 4631 4631
4544 4544 4544
5016 5016 5016
4590 4590 4590
5351 5351 5351
4729 4729 4729
4826 4826 4826
4047 4047 4047
4510 4510 4510
92769 92769 92769
93875 93875 93875
88469 88469 88469
92782 92782 92782
92394 92394 92394
91435 91435 91435
88192 88192 88192
91951 91951 91951
91030 91030 91030
88878 88878 88878
89431 89431 89431
93776 93776 93776
92277 92277 92277
93674 93674 93674
91277 91277 91277
91104 91104 91104
88422 88422 88422
91698 91698 91698
97121 97121 97121
100301 100301 100301
103088 103088 103088
98387 98387 98387
86242 86242 86242
94601 94601 94601
87146 87146 87146
87869 87869 87869
79877 79877 79877
83321 83321 83321
82974 82974 82974
82608 82608 82608
83368 83368 83368
81517 81517 81517
78509 78509 78509
82029 82029 82029
80553 80553 80553
86359 86359 86359
92127 92127 92127
93332 93332 93332
95704 95704 95704
95693 95693 95693
94241 94241 94241
93962 93962 93962
105181 105181 105181
104972 104972 104972
103322 103322 103322
101496 101496 101496
107531 107531 107531
107502 107502 107502
108590 108590 108590
115459 115459 115459
111777 111777 111777
109746 109746 109746
115174 115174 115174
110519 110519 110519
111220 111220 111220
112990 112990 112990
103386 103386 103386
108414 108414 108414
113461 113461 113461
121299 121299 121299
113832 113832 113832
113297 113297 113297
116360 116360 116360
115216 115216 115216
114287 114287 114287
125311 125311 125311
124653 124653 124653
120479 120479 120479
126320 126320 126320
129446 129446 129446
131909 131909 131909
135558 135558 135558
145464 145464 145464
152350 152350 152350
156917 156917 156917
159584 159584 159584
160891 160891 160891
172757 172757 172757
180724 180724 180724
184414 184414 184414
205249 205249 205249
208406 208406 208406
213824 213824 213824
220908 220908 220908
252816 252816 252816
276049 276049 276049
329268 329268 329268
591096 591096 591096
855422 855422 855422
1012666 1012666 1012666
1117164 1117164 1117164
1186076 1186076 1186076
1145105 1145105 1145105
1157747 1157747 1157747
1187713 1187713 1187713
1221351 1221351 1221351
1226606 1226606 1226606
1275851 1275851 1275851
1304021 1304021 1304021
1236160 1236160 1236160
1271516 1271516 1271516
1346680 1346680 1346680
1437594 1437594 1437594
1505746 1505746 1505746
1205991 1205991 1205991
841692 841692 841692
690795 690795 690795
626017 626017 626017
573205 573205 573205
484811 484811 484811
284154 284154 284154
246597 246597 246597
220790 220790 220790
228261 228261 228261
331995 331995 331995
419433 419433 419433
452280 452280 452280
481140 481140 481140
502750 502750 502750
538678 538678 538678
522867 522867 522867
559121 559121 559121
565494 565494 565494
573877 573877 573877
607141 607141 607141
598514 598514 598514
438475 438475 438475
263345 263345 263345
219459 219459 219459
189654 189654 189654
181504 181504 181504
172946 172946 172946
163122 163122 163122
150145 150145 150145
140305 140305 140305
140418 140418 140418
144626 144626 144626
132826 132826 132826
134554 134554 134554
128746 128746 128746
124835 124835 124835
120005 120005 120005
120330 120330 120330
122265 122265 122265
42605 42605 42605
40421 40421 40421
42133 42133 42133
43919 43919 43919
41071 41071 41071
43748 43748 43748
42839 42839 42839
43731 43731 43731
42385 42385 42385
45564 45564 45564
46895 46895 46895
46790 46790 46790
45894 45894 45894
42230 42230 42230
42842 42842 42842
42491 42491 42491
41880 41880 41880
41291 41291 41291
40759 40759 40759
47578 47578 47578
44912 44912 44912
46501 46501 46501
48684 48684 48684
45231 45231 45231
39105 39105 39105
39520 39520 39520
39580 39580 39580
35827 35827 35827
38957 38957 38957
40779 40779 40779
36994 36994 36994
40207 40207 40207
41502 41502 41502
40685 40685 40685
41750 41750 41750
40454 40454 40454
38969 38969 38969
43708 43708 43708
44655 44655 44655
47736 47736 47736
51415 51415 51415
48178 48178 48178
51021 51021 51021
52455 52455 52455
49832 49832 49832
48700 48700 48700
53077 53077 53077
55686 55686 55686
52643 52643 52643
56387 56387 56387
57301 57301 57301
59286 59286 59286
58574 58574 58574
60764 60764 60764
58223 58223 58223
60792 60792 60792
57137 57137 57137
63245 63245 63245
60321 60321 60321
55591 55591 55591
60879 60879 60879
59405 59405 59405
58816 58816 58816
57830 57830 57830
58411 58411 58411
60649 60649 60649
64503 64503 64503
65633 65633 65633
64296 64296 64296
63159 63159 63159
66102 66102 66102
67194 67194 67194
62402 62402 62402
64921 64921 64921
65265 65265 65265
69377 69377 69377
67784 67784 67784
64278 64278 64278
62800 62800 62800
65404 65404 65404
68634 68634 68634
69477 69477 69477
72507 72507 72507
70777 70777 70777
71146 71146 71146
67487 67487 67487
65864 65864 65864
67125 67125 67125
69723 69723 69723
68242 68242 68242
63848 63848 63848
67203 67203 67203
68955 68955 68955
67290 67290 67290
71347 71347 71347
67663 67663 67663
66333 66333 66333
72626 72626 72626
69311 69311 69311
67604 67604 67604
66426 66426 66426
70205 70205 70205
63481 63481 63481
65756 65756 65756
67433 67433 67433
63732 63732 63732
63725 63725 63725
64327 64327 64327
64112 64112 64112
59368 59368 59368
62693 62693 62693
60022 60022 60022
60740 60740 60740
59126 59126 59126
59322 59322 59322
59767 59767 59767
56208 56208 56208
58881 58881 58881
57313 57313 57313
52048 52048 52048
56877 56877 56877
57283 57283 57283
60401 60401 60401
65250 65250 65250
62981 62981 62981
55558 55558 55558
58244 58244 58244
58219 58219 58219
56069 56069 56069
54202 54202 54202
53457 53457 53457
48568 48568 48568
47473 47473 47473
51584 51584 51584
47316 47316 47316
49652 49652 49652
51876 51876 51876
46268 46268 46268
44648 44648 44648
39248 39248 39248
42555 42555 42555
43347 43347 43347
46638 46638 46638
45996 45996 45996
3979 3979 3979
4889 4889 4889
4575 4575 4575
4373 4373 4373
4587 4587 4587
4336 4336 4336
4931 4931 4931
4027 4027 4027
4900 4900 4900
4970 4970 4970
5074 5074 5074
4463 4463 4463
4601 4601 4601
3640 3640 3640
4343 4343 4343
4889 4889 4889
4200 4200 4200
5017 5017 5017
5036 5036 5036
4322 4322 4322
4892 4892 4892
4930 4930 4930
4458 4458 4458
4277 4277 4277
4228 4228 4228
4184 4184 4184
4810 4810 4810
4511 4511 4511
4533 4533 4533
5132 5132 5132
4455 4455 4455
4043 4043 4043
4475 4475 4475
2444 2444 2444
3841 3841 3841
4358 4358 4358
4430 4430 4430
3683 3683 3683
3692 3692 3692
3717 3717 3717
3454 3454 3454
4413 4413 4413
2259 2259 2259
3689 3689 3689
2297 2297 2297
4312 4312 4312
3992 3992 3992
4404 4404 4404
4330 4330 4330
3966 3966 3966
4046 4046 4046
3592 3592 3592
2362 2362 2362
4767 4767 4767
4163 4163 4163
4609 4609 4609
4747 4747 4747
5224 5224 5224
4730 4730 4730
4349 4349 4349
4853 4853 4853
4676 4676 4676
4976 4976 4976
4796 4796 4796
5012 5012 5012
5498 5498 5498
5074 5074 5074
4680 4680 4680
4462 4462 4462
4907 4907 4907
5420 5420 5420
4642 4642 4642
5423 5423 5423
5070 5070 5070
3926 3926 3926
4768 4768 4768
5690 5690 5690
5306 5306 5306
5168 5168 5168
4956 4956 4956
5119 5119 5119
6044 6044 6044
6071 6071 6071
6138 6138 6138
6751 6751 6751
6232 6232 6232
6097 6097 6097
6326 6326 6326
6142 6142 6142
6372 6372 6372
5178 5178 5178
7643 7643 7643
7145 7145 7145
6202 6202 6202
9107 9107 9107
8382 8382 8382
7413 7413 7413
8751 8751 8751
8484 8484 8484
8242 8242 8242
8339 8339 8339
7954 7954 7954
7833 7833 7833
5700 5700 5700
6635 6635 6635
6512 6512 6512
6381 6381 6381
6712 6712 6712
9075 9075 9075
7610 7610 7610
6708 6708 6708
6056 6056 6056
6529 6529 6529
6733 6733 6733
6385 6385 6385
5660 5660 5660
8612 8612 8612
7438 7438 7438
6756 6756 6756
5831 5831 5831
6039 6039 6039
7107 7107 7107
6580 6580 6580
6075 6075 6075
5381 5381 5381
5598 5598 5598
5856 5856 5856
5134 5134 5134
5437 5437 5437
5282 5282 5282
5080 5080 5080
5598 5598 5598
5181 5181 5181
5029 5029 5029
4858 4858 4858
5287 5287 5287
5310 5310 5310
4723 4723 4723
5175 5175 5175
5171 5171 5171
4957 4957 4957
5447 5447 5447
4452 4452 4452
4934 4934 4934
125133 125133 125133
131201 131201 131201
123881 123881 123881
123387 123387 123387
119741 119741 119741
111142 111142 111142
115992 115992 115992
122510 122510 122510
116810 116810 116810
115149 115149 115149
116754 116754 116754
117885 117885 117885
118169 118169 118169
115211 115211 115211
117748 117748 117748
111267 111267 111267
109221 109221 109221
107263 107263 107263
110697 110697 110697
111033 111033 111033
100125 100125 100125
105798 105798 105798
104224 104224 104224
100060 100060 100060
100620 100620 100620
98876 98876 98876
98086 98086 98086
89215 89215 89215
85528 85528 85528
85243 85243 85243
84649 84649 84649
83133 83133 83133
79150 79150 79150
80111 80111 80111
78722 78722 78722
79300 79300 79300
74977 74977 74977
73546 73546 73546
68921 68921 68921
74829 74829 74829
69132 69132 69132
66918 66918 66918
69617 69617 69617
70333 70333 70333
65913 65913 65913
69233 69233 69233
70220 70220 70220
66160 66160 66160
72588 72588 72588
65728 65728 65728
60758 60758 60758
67553 67553 67553
61702 61702 61702
62751 62751 62751
65059 65059 65059
64397 64397 64397
64697 64697 64697
61035 61035 61035
60338 60338 60338
62858 62858 62858
65633 65633 65633
65368 65368 65368
63767 63767 63767
64115 64115 64115
66504 66504 66504
60311 60311 60311
65925 65925 65925
67871 67871 67871
68488 68488 68488
62936 62936 62936
69700 69700 69700
68452 68452 68452
70071 70071 70071
70768 70768 70768
76417 76417 76417
82324 82324 82324
82259 82259 82259
81516 81516 81516
85402 85402 85402
91838 91838 91838
95666 95666 95666
96226 96226 96226
100773 100773 100773
101001 101001 101001
107235 107235 107235
107426 107426 107426
102094 102094 102094
112142 112142 112142
142065 142065 142065
162576 162576 162576
169442 169442 169442
182697 182697 182697
211065 211065 211065
206096 206096 206096
203853 203853 203853
217343 217343 217343
227846 227846 227846
234614 234614 234614
294041 294041 294041
275947 275947 275947
238347 238347 238347
216425 216425 216425
210794 210794 210794
208233 208233 208233
186746 186746 186746
183317 183317 183317
168735 168735 168735
155712 155712 155712
156525 156525 156525
147299 147299 147299
138383 138383 138383
133907 133907 133907
123663 123663 123663
125644 125644 125644
139787 139787 139787
151368 151368 151368
165176 165176 165176
171191 171191 171191
182550 182550 182550
209909 209909 209909
200908 200908 200908
194172 194172 194172
196320 196320 196320
196661 196661 196661
239163 239163 239163
280194 280194 280194
273236 273236 273236
243343 243343 243343
236738 236738 236738
217867 217867 217867
206970 206970 206970
181490 181490 181490
152295 152295 152295
135633 135633 135633
128844 128844 128844
131278 131278 131278
129651 129651 129651
125552 125552 125552
117342 117342 117342
117113 117113 117113
123763 123763 123763
111166 111166 111166
110783 110783 110783
112542 112542 112542
44799 44799 44799
45085 45085 45085
49785 49785 49785
44415 44415 44415
44626 44626 44626
43611 43611 43611
43668 43668 43668
43823 43823 43823
40463 40463 40463
40872 40872 40872
40162 40162 40162
37678 37678 37678
36624 36624 36624
37697 37697 37697
36754 36754 36754
35771 35771 35771
36995 36995 36995
37364 37364 37364
37733 37733 37733
37829 37829 37829
39479 39479 39479
35406 35406 35406
34575 34575 34575
35365 35365 35365
33147 33147 33147
33270 33270 33270
34916 34916 34916
38396 38396 38396
36507 36507 36507
38905 38905 38905
37459 37459 37459
38841 38841 38841
40133 40133 40133
39946 39946 39946
40652 40652 40652
41175 41175 41175
39707 39707 39707
44920 44920 44920
45807 45807 45807
42909 42909 42909
43029 43029 43029
46537 46537 46537
47275 47275 47275
49785 49785 49785
48895 48895 48895
50191 50191 50191
50500 50500 50500
51795 51795 51795
49212 49212 49212
52215 52215 52215
56925 56925 56925
57627 57627 57627
53737 53737 53737
54130 54130 54130
54440 54440 54440
57406 57406 57406
56544 56544 56544
57923 57923 57923
56643 56643 56643
55282 55282 55282
56252 56252 56252
58815 58815 58815
58922 58922 58922
61149 61149 61149
61035 61035 61035
58549 58549 58549
64866 64866 64866
66793 66793 66793
63999 63999 63999
68520 68520 68520
68533 68533 68533
71877 71877 71877
67453 67453 67453
65505 65505 65505
75927 75927 75927
78913 78913 78913
83394 83394 83394
82364 82364 82364
77731 77731 77731
78190 78190 78190
76971 76971 76971
78054 78054 78054
76745 76745 76745
73873 73873 73873
76740 76740 76740
81679 81679 81679
77465 77465 77465
78019 78019 78019
75336 75336 75336
80601 80601 80601
78021 78021 78021
78162 78162 78162
78114 78114 78114
78768 78768 78768
79988 79988 79988
78133 78133 78133
78892 78892 78892
81841 81841 81841
84349 84349 84349
80933 80933 80933
79329 79329 79329
78035 78035 78035
75532 75532 75532
75096 75096 75096
75012 75012 75012
76468 76468 76468
78406 78406 78406
73362 73362 73362
67882 67882 67882
69800 69800 69800
